Lead_ID,Lead_Source,Region,Industry,Company_Size,Sales_Agent,Number_of_Calls,Number_of_Emails,Last_Interaction_Days,Contacted,Response,Converted,Deal_Value,Date_Created,Engagement_Score,Recency,Lead_Age_Days,Conversion_Probability,Lead_Score,Recommendation
LEAD_0903,Cold Call,West,Healthcare,Enterprise,Amit,10.0,4.0,54,Yes,No Response,0,0.0,2025-06-25,26.0,Warm,315,0.27675590715811516,27.68,Low Priority - Nurture
LEAD_0904,Cold Call,West,Retail,Large,Neha,5.0,0.0,141,No,Negative,1,138857.89,2025-10-30,10.0,Cold,188,0.2709631907189854,27.1,Low Priority - Nurture
LEAD_0905,Referral,East,Retail,Enterprise,Amit,16.0,23.0,73,No,No Response,0,0.0,2025-08-18,66.5,Warm,261,0.36999624967721945,37.0,Send Follow-up Email
LEAD_0906,Email Campaign,West,Technology,Medium,Rahul,18.0,27.0,14,No,Negative,1,106660.76,2025-03-24,76.5,Hot,408,0.31804853542608674,31.8,Low Priority - Nurture
LEAD_0907,Referral,West,Healthcare,Medium,Priya,6.0,25.0,51,Yes,Negative,1,88687.82,2024-06-12,49.5,Warm,693,0.37635112254930925,37.64,Send Follow-up Email
LEAD_0908,Cold Call,West,Retail,Medium,Amit,3.0,11.0,122,Yes,Positive,1,88473.9,2024-12-19,22.5,Cold,503,0.3158632901075109,31.59,Low Priority - Nurture
LEAD_0909,Email Campaign,East,Education,Enterprise,Priya,20.0,23.0,104,Yes,Positive,0,0.0,2026-05-01,74.5,Cold,5,0.29655412165200096,29.66,Low Priority - Nurture
LEAD_0910,Referral,West,Healthcare,Medium,Neha,12.0,24.0,178,Yes,Negative,0,0.0,2025-09-11,60.0,Cold,237,0.3101888713081159,31.02,Low Priority - Nurture
LEAD_0911,Website,West,Healthcare,Small,Amit,3.0,2.0,32,No,No Response,1,99295.09,2024-08-29,9.0,Warm,615,0.43421447984092865,43.42,Call Immediately
LEAD_0912,LinkedIn,Central,Education,Enterprise,Rahul,3.0,25.0,152,Yes,Negative,1,78913.53,2025-10-11,43.5,Cold,207,0.34012740487499066,34.01,Send Follow-up Email
LEAD_0913,Referral,East,Education,Medium,Amit,10.0,2.0,138,Yes,Negative,0,0.0,2026-01-19,23.0,Cold,107,0.3642809330268909,36.43,Send Follow-up Email
LEAD_0914,Email Campaign,Central,Education,Enterprise,Amit,16.0,26.0,150,Yes,Positive,1,7863.23,2026-05-02,71.0,Cold,4,0.3075416380641899,30.75,Low Priority - Nurture
LEAD_0915,Cold Call,Central,Finance,Small,Vikram,14.0,25.0,81,Yes,Positive,1,135152.33,2025-02-19,65.5,Warm,441,0.3794302291441489,37.94,Send Follow-up Email
LEAD_0916,Cold Call,South,Technology,Large,Amit,2.0,3.0,130,No,Negative,0,0.0,2025-12-02,8.5,Cold,155,0.28869741129290194,28.87,Low Priority - Nurture
LEAD_0917,LinkedIn,South,Healthcare,Small,Vikram,9.0,21.0,137,No,Positive,1,29882.46,2025-07-25,49.5,Cold,285,0.35618953515423,35.62,Send Follow-up Email
LEAD_0918,Website,Central,Healthcare,Medium,Neha,3.0,21.0,12,Yes,Positive,0,0.0,2025-07-09,37.5,Hot,301,0.46289903423754863,46.29,Call Immediately
LEAD_0919,Website,South,Finance,Medium,Vikram,11.0,8.0,33,No,Positive,0,0.0,2024-12-03,34.0,Warm,519,0.4257229791092567,42.57,Call Immediately
LEAD_0920,Website,West,Finance,Enterprise,Sneha,2.0,30.0,66,No,No Response,0,0.0,2025-08-25,49.0,Warm,254,0.3420142104370827,34.2,Send Follow-up Email
LEAD_0921,Cold Call,North,Healthcare,Medium,Neha,11.0,18.0,169,Yes,Negative,0,0.0,2026-05-01,49.0,Cold,5,0.2752388284541209,27.52,Low Priority - Nurture
LEAD_0922,Referral,West,Technology,Medium,Amit,0.0,3.0,137,Yes,No Response,1,50872.25,2024-06-11,4.5,Cold,694,0.38917085069288715,38.92,Send Follow-up Email
LEAD_0923,LinkedIn,East,Technology,Large,Rahul,8.0,4.0,58,No,Positive,0,0.0,2024-05-28,22.0,Warm,708,0.43370502508264513,43.37,Re-engage Urgently
LEAD_0924,Cold Call,West,Technology,Small,Priya,16.0,23.0,79,No,Positive,0,0.0,2025-11-01,66.5,Warm,186,0.3001558250464573,30.02,Low Priority - Nurture
LEAD_0925,Email Campaign,East,Education,Large,Vikram,3.0,28.0,13,Yes,Negative,0,0.0,2025-08-04,48.0,Hot,275,0.3439632831994689,34.4,Send Follow-up Email
LEAD_0926,Website,Central,Education,Enterprise,Sneha,18.0,4.0,67,Yes,No Response,1,61486.68,2025-12-16,42.0,Warm,141,0.3919703444279956,39.2,Send Follow-up Email
LEAD_0927,Cold Call,South,Finance,Enterprise,Vikram,8.0,1.0,164,No,No Response,0,0.0,2024-10-14,17.5,Cold,569,0.30248338608433134,30.25,Low Priority - Nurture
LEAD_0928,Referral,West,Finance,Enterprise,Rahul,14.0,16.0,74,No,Negative,1,103341.21,2025-01-17,52.0,Warm,474,0.3290299807604821,32.9,Low Priority - Nurture
LEAD_0929,Cold Call,East,Technology,Large,Sneha,10.0,27.0,24,Yes,Positive,0,0.0,2025-03-16,60.5,Hot,416,0.35320712406997706,35.32,Send Follow-up Email
LEAD_0930,Cold Call,Central,Technology,Small,Neha,9.0,17.0,127,Yes,Negative,1,142005.71,2024-07-07,43.5,Cold,668,0.3915535159172016,39.16,Send Follow-up Email
LEAD_0931,Cold Call,West,Retail,Small,Sneha,0.0,19.0,49,Yes,No Response,1,140204.01,2024-07-14,28.5,Warm,661,0.3454550443362497,34.55,Send Follow-up Email
LEAD_0932,Email Campaign,East,Finance,Small,Vikram,14.0,30.0,44,Yes,Positive,0,0.0,2026-02-14,73.0,Warm,81,0.35292476092644803,35.29,Send Follow-up Email
LEAD_0933,Cold Call,Central,Healthcare,Small,Sneha,15.0,12.0,44,No,Positive,0,0.0,2024-06-16,48.0,Warm,689,0.4232472788781701,42.32,Call Immediately
LEAD_0934,Cold Call,Central,Technology,Large,Rahul,15.0,9.0,68,Yes,Positive,0,0.0,2026-01-04,43.5,Warm,122,0.3407912718721299,34.08,Send Follow-up Email
LEAD_0935,Cold Call,East,Education,Small,Sneha,19.0,27.0,125,Yes,Negative,1,87482.08,2024-10-28,78.5,Cold,555,0.34140548501636125,34.14,Send Follow-up Email
LEAD_0936,Referral,East,Healthcare,Large,Amit,0.0,11.0,48,No,Negative,0,0.0,2025-02-12,16.5,Warm,448,0.4150303435012587,41.5,Send Follow-up Email
LEAD_0937,Referral,West,Finance,Small,Vikram,16.0,28.0,40,No,Positive,0,0.0,2025-03-05,74.0,Warm,427,0.37602320756942087,37.6,Send Follow-up Email
LEAD_0938,Website,South,Retail,Enterprise,Rahul,9.0,11.0,110,Yes,No Response,1,6002.02,2025-12-10,34.5,Cold,147,0.34288715937972847,34.29,Send Follow-up Email
LEAD_0939,Referral,West,Finance,Medium,Rahul,13.0,0.0,92,Yes,Positive,1,20760.77,2025-02-03,26.0,Cold,457,0.36594715378677,36.59,Send Follow-up Email
LEAD_0940,LinkedIn,South,Retail,Enterprise,Neha,0.0,28.0,9,Yes,No Response,0,0.0,2024-09-22,42.0,Hot,591,0.3612320701406928,36.12,Send Follow-up Email
LEAD_0941,Referral,East,Technology,Enterprise,Sneha,17.0,15.0,175,Yes,Negative,0,0.0,2025-11-21,56.5,Cold,166,0.33513781893391653,33.51,Send Follow-up Email
LEAD_0942,Referral,Central,Retail,Medium,Amit,3.0,25.0,6,Yes,Positive,1,118148.94,2024-07-27,43.5,Hot,648,0.47691387856877926,47.69,Call Immediately
LEAD_0943,LinkedIn,South,Technology,Large,Sneha,19.0,23.0,3,No,Negative,0,0.0,2024-12-28,72.5,Hot,494,0.35220009762665655,35.22,Send Follow-up Email
LEAD_0944,Referral,North,Retail,Medium,Vikram,4.0,23.0,131,Yes,Positive,0,0.0,2025-03-18,42.5,Cold,414,0.3937333461199823,39.37,Send Follow-up Email
LEAD_0945,LinkedIn,East,Finance,Enterprise,Priya,0.0,22.0,27,Yes,Positive,0,0.0,2025-03-30,33.0,Hot,402,0.3829779354798333,38.3,Send Follow-up Email
LEAD_0946,Cold Call,South,Technology,Medium,Sneha,1.0,8.0,50,Yes,Negative,1,90723.45,2024-10-12,14.0,Warm,571,0.3410987714854959,34.11,Send Follow-up Email
LEAD_0947,Cold Call,North,Technology,Enterprise,Sneha,16.0,9.0,180,Yes,Positive,0,0.0,2024-06-24,45.5,Cold,681,0.3232377807618416,32.32,Low Priority - Nurture
LEAD_0948,Referral,North,Education,Enterprise,Neha,1.0,9.0,29,No,Negative,0,0.0,2024-06-06,15.5,Hot,699,0.4056200715102257,40.56,Send Follow-up Email
LEAD_0949,Website,West,Finance,Large,Amit,5.0,1.0,1,Yes,No Response,0,0.0,2025-12-10,11.5,Hot,147,0.35996448522867863,36.0,Send Follow-up Email
LEAD_0950,Referral,East,Education,Small,Sneha,5.0,8.0,126,No,Negative,1,35736.74,2024-08-23,22.0,Cold,621,0.43586758701139466,43.59,Re-engage Urgently
LEAD_0951,LinkedIn,North,Education,Medium,Rahul,11.0,23.0,93,No,Positive,0,0.0,2025-01-02,56.5,Cold,489,0.3804527285586862,38.05,Send Follow-up Email
LEAD_0952,Referral,North,Technology,Medium,Neha,19.0,3.0,11,Yes,Positive,1,35454.83,2025-07-11,42.5,Hot,299,0.4021250648853243,40.21,Send Follow-up Email
LEAD_0953,LinkedIn,Central,Education,Large,Rahul,15.0,24.0,52,Yes,Positive,1,139197.59,2025-03-26,66.0,Warm,406,0.39311740136673196,39.31,Send Follow-up Email
LEAD_0954,Referral,Central,Healthcare,Large,Rahul,14.0,20.0,31,No,Positive,0,0.0,2024-06-05,58.0,Warm,700,0.45988473554749115,45.99,Call Immediately
LEAD_0955,Email Campaign,Central,Technology,Medium,Vikram,8.0,22.0,34,No,Positive,0,0.0,2025-10-08,49.0,Warm,210,0.393902396396534,39.39,Send Follow-up Email
LEAD_0956,Cold Call,West,Retail,Small,Priya,14.0,24.0,131,No,No Response,1,13815.04,2025-11-15,64.0,Cold,172,0.2833631928817505,28.34,Low Priority - Nurture
LEAD_0957,Website,South,Finance,Small,Priya,18.0,6.0,152,Yes,No Response,1,63123.1,2024-07-25,45.0,Cold,650,0.40929285905754587,40.93,Send Follow-up Email
LEAD_0958,Email Campaign,East,Healthcare,Medium,Rahul,8.0,17.0,31,Yes,Positive,0,0.0,2026-01-04,41.5,Warm,122,0.3596452302825448,35.96,Send Follow-up Email
LEAD_0959,Cold Call,East,Technology,Medium,Rahul,4.0,8.0,14,Yes,No Response,0,0.0,2025-11-23,20.0,Hot,164,0.35115281336466786,35.12,Send Follow-up Email
LEAD_0960,LinkedIn,East,Education,Large,Rahul,2.0,30.0,141,No,No Response,0,0.0,2024-12-14,49.0,Cold,508,0.37631569004562,37.63,Send Follow-up Email
LEAD_0961,Email Campaign,East,Healthcare,Small,Neha,0.0,26.0,92,Yes,No Response,0,0.0,2024-10-19,39.0,Cold,564,0.39761110339226735,39.76,Send Follow-up Email
LEAD_0962,LinkedIn,Central,Education,Small,Neha,12.0,30.0,168,No,No Response,1,30626.61,2026-02-20,69.0,Cold,75,0.3666290920771906,36.66,Send Follow-up Email
LEAD_0963,Email Campaign,South,Retail,Medium,Rahul,8.0,6.0,149,No,Positive,0,0.0,2025-11-09,25.0,Cold,178,0.32306449450206276,32.31,Low Priority - Nurture
LEAD_0964,Referral,East,Finance,Enterprise,Amit,15.0,5.0,118,Yes,Positive,0,0.0,2024-06-16,37.5,Cold,689,0.40763560390427184,40.76,Send Follow-up Email
LEAD_0965,Referral,South,Healthcare,Small,Rahul,5.0,28.0,46,No,No Response,0,0.0,2026-01-07,52.0,Warm,119,0.36948423728981206,36.95,Send Follow-up Email
LEAD_0966,LinkedIn,South,Technology,Enterprise,Priya,14.0,29.0,166,No,Positive,0,0.0,2024-08-17,71.5,Cold,627,0.34071794660775223,34.07,Send Follow-up Email
LEAD_0967,LinkedIn,Central,Technology,Enterprise,Sneha,0.0,3.0,4,Yes,Positive,1,24907.24,2025-02-16,4.5,Hot,444,0.4254003357220358,42.54,Call Immediately
LEAD_0968,LinkedIn,East,Finance,Small,Amit,3.0,17.0,87,Yes,Positive,0,0.0,2025-02-04,31.5,Warm,456,0.4160016300698712,41.6,Send Follow-up Email
LEAD_0969,Email Campaign,West,Finance,Large,Rahul,15.0,4.0,63,Yes,No Response,0,0.0,2024-12-04,36.0,Warm,518,0.31482066475371207,31.48,Low Priority - Nurture
LEAD_0970,LinkedIn,North,Technology,Small,Vikram,9.0,3.0,131,No,Positive,1,95985.45,2026-04-16,22.5,Cold,20,0.3636840417052723,36.37,Send Follow-up Email
LEAD_0971,Cold Call,North,Finance,Enterprise,Sneha,4.0,11.0,168,No,Positive,0,0.0,2024-05-10,24.5,Cold,726,0.3383214595597899,33.83,Send Follow-up Email
LEAD_0972,LinkedIn,West,Finance,Small,Priya,3.0,0.0,73,No,Positive,1,104240.53,2024-06-11,6.0,Warm,694,0.39954637598491743,39.95,Send Follow-up Email
LEAD_0973,LinkedIn,East,Technology,Small,Vikram,4.0,5.0,110,No,No Response,0,0.0,2026-04-06,15.5,Cold,30,0.3822206488010489,38.22,Send Follow-up Email
LEAD_0974,Referral,South,Healthcare,Large,Rahul,3.0,8.0,128,No,Negative,0,0.0,2024-06-15,18.0,Cold,690,0.3847959963279075,38.48,Send Follow-up Email
LEAD_0975,LinkedIn,North,Finance,Medium,Rahul,4.0,12.0,115,No,Positive,1,108139.47,2025-08-06,26.0,Cold,273,0.37050505027864133,37.05,Send Follow-up Email
LEAD_0976,Referral,East,Finance,Small,Rahul,4.0,5.0,99,No,No Response,0,0.0,2025-02-28,15.5,Cold,432,0.4356418728376467,43.56,Re-engage Urgently
LEAD_0977,Referral,West,Education,Large,Priya,20.0,29.0,63,No,Negative,0,0.0,2024-08-04,83.5,Warm,640,0.3445019835312048,34.45,Send Follow-up Email
LEAD_0978,Email Campaign,Central,Retail,Medium,Sneha,2.0,18.0,108,Yes,No Response,0,0.0,2025-05-21,31.0,Cold,350,0.3844237226926475,38.44,Send Follow-up Email
LEAD_0979,Website,North,Finance,Small,Rahul,17.0,15.0,35,Yes,Positive,0,0.0,2024-06-09,56.5,Warm,696,0.45897611813623646,45.9,Call Immediately
LEAD_0980,Cold Call,East,Retail,Medium,Vikram,13.0,7.0,54,Yes,Positive,1,57324.49,2025-06-25,36.5,Warm,315,0.3555663928410087,35.56,Send Follow-up Email
LEAD_0981,Cold Call,West,Technology,Enterprise,Rahul,1.0,22.0,28,Yes,Negative,1,21999.19,2024-08-09,35.0,Hot,635,0.3035451285151227,30.35,Low Priority - Nurture
LEAD_0982,LinkedIn,South,Healthcare,Medium,Amit,7.0,2.0,4,No,Positive,1,131219.16,2024-10-07,17.0,Hot,576,0.4039923455251431,40.4,Send Follow-up Email
LEAD_0983,Cold Call,Central,Healthcare,Enterprise,Sneha,0.0,14.0,166,Yes,Negative,1,73115.89,2025-03-15,21.0,Cold,417,0.3296933659959651,32.97,Low Priority - Nurture
LEAD_0984,LinkedIn,North,Education,Medium,Vikram,5.0,0.0,102,No,No Response,0,0.0,2025-02-22,10.0,Cold,438,0.3823940386305546,38.24,Send Follow-up Email
LEAD_0985,Website,Central,Education,Large,Neha,7.0,13.0,41,No,Positive,1,70872.99,2025-10-20,33.5,Warm,198,0.43613672040370294,43.61,Call Immediately
LEAD_0986,Cold Call,South,Retail,Small,Priya,12.0,5.0,144,Yes,No Response,0,0.0,2025-04-18,31.5,Cold,383,0.3184482118858008,31.84,Low Priority - Nurture
LEAD_0987,Website,West,Retail,Medium,Amit,11.0,20.0,109,Yes,Negative,0,0.0,2025-08-21,52.0,Cold,258,0.34682241762805643,34.68,Send Follow-up Email
LEAD_0988,LinkedIn,East,Education,Large,Amit,7.0,9.0,42,Yes,Positive,0,0.0,2026-02-01,27.5,Warm,94,0.3623580783830013,36.24,Send Follow-up Email
LEAD_0989,LinkedIn,East,Finance,Medium,Neha,1.0,7.0,69,Yes,No Response,0,0.0,2025-10-06,12.5,Warm,212,0.38195554114633057,38.2,Send Follow-up Email
LEAD_0990,Email Campaign,West,Technology,Small,Rahul,2.0,30.0,80,Yes,Negative,0,0.0,2024-05-18,49.0,Warm,718,0.35256649328835915,35.26,Send Follow-up Email
LEAD_0991,Email Campaign,South,Healthcare,Enterprise,Neha,11.0,4.0,180,Yes,Negative,1,144017.16,2025-01-22,28.0,Cold,469,0.29529130901154743,29.53,Low Priority - Nurture
LEAD_0992,Email Campaign,North,Education,Medium,Amit,18.0,25.0,98,No,No Response,0,0.0,2025-09-18,73.5,Cold,230,0.32263711022855246,32.26,Low Priority - Nurture
LEAD_0993,Cold Call,South,Retail,Small,Neha,2.0,30.0,60,Yes,No Response,1,10424.2,2025-08-22,49.0,Warm,257,0.3193970063409109,31.94,Low Priority - Nurture
LEAD_0994,Cold Call,Central,Education,Large,Sneha,4.0,10.0,75,No,No Response,1,116479.73,2024-12-11,23.0,Warm,511,0.3736482939003824,37.36,Send Follow-up Email
LEAD_0995,Referral,South,Finance,Small,Priya,18.0,20.0,128,Yes,Positive,1,67480.71,2025-07-22,66.0,Cold,288,0.3614791605987548,36.15,Send Follow-up Email
LEAD_0996,Website,Central,Technology,Enterprise,Amit,14.0,10.0,44,No,Positive,0,0.0,2026-03-08,43.0,Warm,59,0.4131197036874972,41.31,Send Follow-up Email
LEAD_0997,Email Campaign,East,Healthcare,Small,Amit,5.0,22.0,118,No,Negative,0,0.0,2024-05-10,43.0,Cold,726,0.4038646934991047,40.39,Send Follow-up Email
LEAD_0998,Referral,South,Technology,Enterprise,Amit,11.0,27.0,74,No,Negative,1,115656.22,2025-12-02,62.5,Warm,155,0.32287383192402486,32.29,Low Priority - Nurture
LEAD_0999,Cold Call,West,Healthcare,Large,Rahul,2.0,21.0,106,No,Negative,1,137985.32,2025-03-13,35.5,Cold,419,0.2865586185419446,28.66,Low Priority - Nurture
LEAD_1000,LinkedIn,Central,Technology,Medium,Neha,17.0,0.0,40,Yes,Negative,1,148730.98,2024-09-18,34.0,Warm,595,0.42885371589140797,42.89,Call Immediately
